session_id,label,sub_pattern,num_requests,session_duration_sec,mean_inter_request_time,std_inter_request_time,min_inter_request_time,unique_params_touched,param_reuse_rate,failed_request_rate,endpoint_diversity,user_agent_entropy,mouse_or_client_signal_present,discount_code_attempts,geo_ip_consistency,time_of_day_bucket
dd3a2c96-7452-4a4d-8d80-7102fb3cdcca,normal,power_user,27,127.062,4.887,4.2187,0.3045,10,0.0436,0.0873,3,0.1017,True,3,True,morning
d4808347-081c-4be3-acf7-a861e785cdc5,abusive,card_testing,273,564.478,2.0753,0.9222,0.5008,8,0.4986,0.3415,3,0.0306,False,0,False,afternoon
a31e6bb9-2672-430f-aa4a-88c2fa0b973b,normal,regular,16,275.431,18.3621,13.0184,5.2911,3,0.0924,0.0413,3,0.1383,True,2,True,night
65cefe52-228a-450b-b11e-0d4689a1f64a,normal,regular,15,53.912,3.8508,2.1157,0.648,7,0.0602,0.006,5,0.0875,True,2,True,afternoon
76f6ec38-54a5-4821-8dd4-eb27ac19553f,normal,regular,11,86.083,8.6083,5.1774,3.356,3,0.0691,0.0233,2,0.1252,True,2,True,morning
b34bcdb4-b903-43c6-a92c-fae0356c9bbe,normal,ai_shopping_agent,32,179.283,5.7833,4.2027,0.8991,6,0.1894,0.1405,3,0.1455,True,2,True,morning
a2081efc-635e-4034-9396-e71485539a2e,normal,regular,10,87.489,9.721,8.2416,1.8159,3,0.0915,0.0368,4,0.0997,True,2,True,morning
4aa81a88-9d2d-4bd0-9e4b-76d033c02f87,normal,ai_shopping_agent,12,42.322,3.8474,1.2767,1.9529,11,0.1516,0.0633,2,0.1287,True,1,True,morning
59dd70dc-603d-493f-8bfc-b0acdcaccf3a,normal,regular,14,191.774,14.7519,12.529,3.5083,5,0.0601,0.0676,2,0.1137,True,2,True,night
2db98439-ce72-41e5-a43b-1e6258536006,normal,regular,11,121.233,12.1233,7.8135,2.6359,2,0.0559,0.0424,4,0.0286,True,1,True,night
9f82df61-f422-4351-bb34-6d8b4349773f,normal,regular,9,93.234,11.6543,10.6299,0.9066,8,0.1369,0.054,3,0.1474,True,1,True,morning
77126608-6f57-47d4-b995-0657a11a4a40,normal,regular,11,42.391,4.2391,3.4877,1.459,7,0.1124,0.0393,2,0.1077,True,2,True,evening
8de6c2a3-0e09-4eee-82c5-8dee8fffa330,normal,regular,7,23.535,3.9225,3.1551,0.816,3,0.0951,0.1109,2,0.1426,True,0,True,evening
fea6edd1-aa49-48b2-9e43-8ab09f2a3476,normal,ai_shopping_agent,27,112.262,4.3178,2.1871,1.0018,12,0.0895,0.0353,5,0.0737,True,0,True,evening
2357f9fe-eea5-424b-8e51-39d129d1ba27,abusive,scraper,174,460.203,2.6601,1.2754,0.8002,28,0.1234,0.0381,6,0.051,False,2,True,night
531d5026-9e1a-4583-bfe5-650f6759c1f2,normal,regular,14,152.026,11.6943,9.8122,1.329,3,0.0447,0.1499,5,0.1325,True,1,True,afternoon
913d50e5-10f5-4537-a078-f488687111d9,normal,ai_shopping_agent,23,114.706,5.2139,2.6893,1.6251,14,0.1831,0.0877,5,0.0519,False,1,True,night
37c0ec85-08ae-4e78-a9b6-8673fadb3471,normal,regular,8,168.288,24.0411,15.008,4.1993,7,0.0589,0.0925,5,0.1121,True,2,True,morning
f34914e5-496e-4d1c-9a74-c55b00d63624,normal,regular,13,95.877,7.9898,6.6226,0.598,8,0.0826,0.0091,3,0.1035,True,0,True,afternoon
2f313915-ff27-409e-ba34-5610bb9ed5f2,normal,regular,15,129.773,9.2695,7.9789,1.6762,8,0.0223,0.0961,4,0.0397,False,2,True,night
7afe4411-93ea-47fc-acb1-dcbd2373c1ca,normal,regular,4,25.219,8.4065,1.9206,6.384,6,0.0429,0.0803,5,0.1051,True,1,True,night
8922856e-8634-48a5-8175-3b732033c0e0,normal,regular,5,18.054,4.5134,3.6172,0.3445,7,0.1168,0.0731,2,0.0206,True,0,True,afternoon
df00cd2a-c5be-46b4-9dfe-4e20197933e1,normal,regular,8,67.751,9.6787,6.9806,0.9149,6,0.1146,0.089,3,0.1185,True,0,True,evening
81f916ce-96e5-4924-8818-8ccf40b312ad,normal,regular,5,36.29,9.0725,5.3953,0.7851,8,0.0621,0.0678,4,0.1103,True,0,True,night
f2c09dac-4e34-4e4e-9df4-9e14f3dac645,normal,regular,3,13.477,6.7385,4.9605,1.778,10,0.1338,0.0481,4,0.1205,True,1,True,evening
1028d1f8-5359-4b69-ac77-d0cc3ae98944,normal,regular,11,67.955,6.7955,5.1596,2.0358,6,0.1411,0.1016,5,0.0912,True,2,True,evening
8a41067f-05c8-424a-924f-a336c081065d,normal,ai_shopping_agent,40,106.403,2.7283,1.7459,0.5819,4,0.1443,0.0621,3,0.104,False,2,True,night
4da6c4a8-796b-4712-a56b-7ffece903ed9,normal,regular,6,26.216,5.2432,1.2674,3.9055,6,0.0782,0.1473,4,0.0406,True,2,True,morning
710a9157-142c-4e22-be54-7c263a15e556,normal,regular,13,213.034,17.7528,17.2731,2.0393,8,0.1085,0.1405,3,0.1414,True,0,True,night
08fa2f51-56b6-42b9-b6ba-b445c3e71a4a,normal,regular,10,101.944,11.3271,13.7612,0.4111,10,0.1194,0.0331,4,0.0419,True,0,True,night
6f363e40-7cc7-4db8-857c-0193135d3a16,normal,regular,10,158.204,17.5782,17.2996,2.5701,7,0.051,0.0216,5,0.037,True,1,True,morning
f358d4e2-9280-4806-a22a-f9dcdb0de0bf,normal,regular,4,43.821,14.6071,10.2768,4.9629,6,0.0541,0.0453,2,0.1467,True,0,True,afternoon
0d597921-2be8-411a-86c8-c352a15cce2b,normal,regular,10,98.247,10.9164,14.6361,1.2209,8,0.1035,0.0527,4,0.1031,True,1,True,morning
3ae3cb9d-b7d7-4154-b4c2-03438eec45bc,normal,regular,6,35.104,7.0209,3.8346,1.756,7,0.0266,0.1306,3,0.1289,True,1,True,morning
489cee5d-7951-4830-bcf3-1ade5755cbee,normal,regular,16,144.117,9.6078,8.8712,0.6849,2,0.0001,0.0957,4,0.1209,True,0,True,morning
950c0b30-6e04-43ce-b11e-f110db41fbfd,normal,regular,16,95.107,6.3405,5.85,0.6312,2,0.0816,0.0387,2,0.0876,True,2,True,afternoon
a7f8af3e-65b9-49ab-b1be-8b83f5711f12,abusive,promo_abuse,30,77.896,2.6861,1.1222,1.1799,6,0.3182,0.1744,2,0.1112,True,5,True,evening
0cae782b-146a-40d9-bdf8-78bd3f3c6139,normal,power_user,30,247.422,8.5318,12.2373,0.3147,7,0.1048,0.1032,3,0.1226,True,1,True,evening
5a0b5a7a-664d-4c31-b08e-d49b1b5fa51f,normal,regular,6,59.002,11.8005,7.0101,4.7202,3,0.1017,0.1081,2,0.0602,True,0,True,evening
8f7482cc-8461-432f-a3d2-f3718f5064e1,normal,regular,10,212.662,23.6291,26.2871,1.7788,4,0.1301,0.0573,3,0.149,True,0,True,night
a9757da6-a7e1-4687-a925-9dfb2c00872b,normal,regular,6,81.948,16.3895,10.0708,3.2009,6,0.1374,0.1194,2,0.0641,True,0,True,afternoon
f72d1a51-11d9-4bdf-b62d-fe81b17166ef,normal,ai_shopping_agent,18,66.426,3.9074,3.4897,0.8242,15,0.1489,0.0485,4,0.0208,False,3,True,night
b2e77cdf-f020-4fb7-b504-7fe44b7c021a,normal,ai_shopping_agent,18,67.55,3.9735,4.5026,0.4638,15,0.0884,0.0639,3,0.0806,True,1,True,night
cab19f50-c479-4d5b-84d4-49c6ef324545,abusive,promo_abuse,28,77.601,2.8741,0.8126,1.0088,6,0.1652,0.298,5,0.1397,False,6,True,night
80659756-25e4-4e76-8f94-f2e398f23ee1,normal,regular,8,55.873,7.9819,3.5909,3.0001,8,0.0002,0.0579,5,0.1346,True,0,True,night
c1601998-89d7-4d50-be5c-0f7789bfb8e7,normal,regular,6,288.584,57.7169,80.8292,1.1488,4,0.0526,0.1066,3,0.1258,True,0,True,evening
91fd3bc7-8bd1-4262-8a05-09a59db1e09e,abusive,promo_abuse,44,113.97,2.6505,1.469,1.0024,7,0.1584,0.1045,2,0.0534,False,3,False,morning
fab68076-0f8c-49e3-89b7-380ddee096d1,normal,regular,14,89.39,6.8761,7.1325,0.2984,10,0.078,0.1017,2,0.1075,False,1,True,morning
3095a503-9532-421c-a888-fe12551da16f,normal,regular,11,106.136,10.6136,5.8197,3.9403,8,0.0724,0.0708,3,0.1398,True,0,True,afternoon
563847a4-6aa9-42c2-abc2-d3fb0132c310,normal,ai_shopping_agent,16,51.976,3.465,1.542,1.4206,16,0.1253,0.1324,4,0.12,False,2,True,evening
51b77493-fe86-42d9-8612-f3bfc156c8a4,normal,regular,13,53.767,4.4806,4.1732,0.6457,10,0.0079,0.0696,3,0.0694,True,1,True,night
e0c350fc-9502-4aec-beaa-3ec4f7dfde54,normal,regular,13,60.09,5.0075,2.9974,1.0112,7,0.1352,0.1016,4,0.1031,True,1,True,evening
3b7274f8-3269-4dc5-b0c7-72259ba0ebe2,abusive,card_testing,219,427.088,1.9591,0.9099,0.5243,5,0.3965,0.3248,1,0.0852,False,2,True,evening
a93fc89e-59fa-4717-b75d-54098c3f65e2,normal,ai_shopping_agent,27,102.007,3.9233,1.7787,1.1929,6,0.1734,0.0528,3,0.0594,True,3,True,afternoon
6bb4ae29-e031-499f-bbac-43195319e888,normal,regular,14,304.727,23.4405,29.6025,2.5497,5,0.0636,0.0565,5,0.0593,True,1,True,night
5fdb2305-ac0c-4aac-8044-41970298d306,abusive,card_testing,169,326.668,1.9445,0.878,0.5664,4,0.8812,0.7405,3,0.0769,True,0,True,night
2d866e59-b59b-4165-91b4-6047afec0f44,normal,regular,7,57.056,9.5093,10.0821,2.7543,7,0.0018,0.1391,2,0.0327,True,2,True,evening
47f7fadd-874b-47f1-85c3-75fa37a0932f,abusive,scraper,174,469.45,2.7136,1.1246,0.8269,43,0.1587,0.0186,3,0.0454,False,0,True,afternoon
b90ac1bf-77d4-427d-9dbc-0973ad768b96,normal,regular,13,51.71,4.3092,4.1398,0.5851,7,0.1315,0.014,3,0.0267,True,0,True,afternoon
7dd7a6db-ec64-4801-83c1-6156ffd7272e,normal,ai_shopping_agent,33,108.112,3.3785,2.8276,1.0076,9,0.2305,0.1726,2,0.0938,False,2,True,afternoon
04487bd6-661d-4b66-b01f-06ab60f84eac,normal,regular,4,86.579,28.8598,18.6948,11.7556,9,0.0693,0.0075,4,0.0639,True,0,True,evening
3a61c582-7b99-402e-8359-c04d66f24504,abusive,scraper,118,304.21,2.6001,1.278,0.8346,69,0.2496,0.1076,6,0.015,False,0,True,morning
f61bdddf-35ed-4878-a7c1-dcb315e52317,normal,power_user,25,57.354,2.3898,2.2342,0.1758,12,0.0577,0.03,4,0.1322,True,0,False,afternoon
34d29113-b034-42aa-94d7-7e30423b7070,abusive,card_testing,188,377.294,2.0176,0.9655,0.5131,9,0.7828,0.7213,2,0.0996,True,3,False,evening
255b1f8b-764d-4042-be50-82f47d58f88a,normal,regular,7,87.835,14.6391,16.9082,1.2725,7,0.0094,0.0153,4,0.0456,True,0,True,night
478a5dce-7119-4588-965f-0d8f4059fd54,abusive,scraper,89,233.145,2.6494,1.3085,0.8226,13,0.2404,0.0672,5,0.0713,False,2,True,evening
6e237ff1-00ed-4e48-b5a2-dd439f334bc9,abusive,card_testing,326,667.111,2.0526,1.0632,0.5273,7,0.493,0.4156,3,0.0522,False,1,True,morning
623a7686-8b48-49e5-9ee2-9b9a5e9f0b83,abusive,card_testing,66,134.43,2.0682,0.9804,0.6637,9,0.8728,0.5649,3,0.1082,True,0,True,night
168d6963-a56a-4484-9df9-964a375c3628,normal,power_user,35,166.841,4.9071,5.6734,0.4323,12,0.0309,0.1253,4,0.0399,False,3,True,morning
ff7ddd7d-abc1-4fff-aa85-a0cc5b3a6cd2,normal,ai_shopping_agent,36,215.102,6.1458,2.965,1.4872,12,0.2326,0.2114,5,0.1025,False,2,True,morning
a0293e4b-e7b0-4b1b-a75a-1a2cd9fc6163,normal,regular,16,363.929,24.2619,22.5787,3.4242,9,0.1043,0.0948,2,0.0581,True,0,True,afternoon
db43701a-f057-4aeb-9797-3dfe2e2f97f2,normal,regular,11,69.602,6.9602,4.7752,0.3719,2,0.142,0.0333,5,0.0269,True,1,True,afternoon
85438d00-f926-4229-b12f-512bddfe487a,normal,regular,10,75.1,8.3444,6.1258,1.6929,2,0.0767,0.0597,5,0.0822,True,0,True,evening
27ad3163-e59d-40b1-8ed4-0200c5ec02aa,normal,regular,5,84.48,21.12,16.5366,6.7393,9,0.1232,0.1005,2,0.0545,True,1,True,morning
1bfac2b6-186d-409b-8966-95bfadc9a6a4,normal,ai_shopping_agent,24,135.732,5.9014,3.8051,1.3468,12,0.2315,0.2115,2,0.0356,False,3,False,afternoon
31697182-ac8d-4013-9a4a-c8ef8ed5e506,normal,power_user,16,116.235,7.749,7.476,0.6121,14,0.1345,0.1496,2,0.1098,True,0,True,afternoon
51c4261a-66e6-425c-bc85-fc571865b76d,normal,regular,14,113.762,8.751,5.4372,1.9328,3,0.1203,0.1184,5,0.0374,True,2,True,afternoon
2123c1bb-ba45-47c7-b315-f4f459c7595f,normal,regular,13,98.25,8.1875,6.9637,1.7449,10,0.1456,0.0885,5,0.1455,True,1,True,night
28e0f3e4-2d94-408b-99f4-0cd762fc9f2d,normal,regular,15,185.156,13.2254,15.4729,1.6622,7,0.1252,0.0705,3,0.1045,True,0,True,morning
39672c3d-f859-4355-b334-e01edc7258d9,normal,ai_shopping_agent,17,47.495,2.9684,1.5578,0.7976,14,0.2345,0.1068,3,0.1373,False,0,True,evening
d5163a4f-c1f8-4e94-8b4d-b3c326f6b589,abusive,scraper,101,248.702,2.487,1.2171,0.8251,35,0.2387,0.1699,5,0.0657,False,2,True,night
24c619a3-fad8-4570-b8a2-eadf7e7e0c77,abusive,card_testing,107,197.05,1.859,0.9534,0.529,8,0.3535,0.7801,3,0.0318,True,0,True,night
cfb1dc70-c8b1-4337-bfc2-dd05c402cc2b,normal,regular,8,72.476,10.3537,7.6792,2.887,7,0.0169,0.062,4,0.0972,True,0,True,evening
691c1b52-583f-4af4-9363-2a64cffd0aa4,normal,regular,10,78.409,8.7121,6.4912,2.0509,10,0.091,0.1263,3,0.0542,True,0,True,morning
973c47b3-bbac-4c5e-b44d-47b2fe323827,normal,regular,13,221.336,18.4446,22.621,3.8205,4,0.0335,0.1158,5,0.0851,True,1,True,evening
dc7cbe8f-f05b-4043-a4d8-54162e0d1a30,normal,regular,15,122.881,8.7772,7.3618,1.104,2,0.0962,0.1016,3,0.0772,True,2,True,afternoon
7ddd8026-f2c1-47c8-a58d-74140f63cc14,normal,regular,12,282.118,25.6471,19.328,2.7773,9,0.1282,0.0663,2,0.1369,True,2,True,morning
a1f9aa2d-ae70-4bc4-8628-c447f026ef03,abusive,card_testing,96,187.172,1.9702,1.2039,0.5213,9,0.3738,0.7654,2,0.055,False,1,True,evening
7492203b-fdae-41b3-ba25-26a2017194b2,normal,ai_shopping_agent,15,61.871,4.4193,5.6551,0.9304,15,0.2413,0.0206,3,0.0233,False,3,True,evening
2ae6539f-e7f3-44e8-8bff-3b4a1d250331,normal,regular,13,162.762,13.5635,9.16,2.3417,3,0.1408,0.1277,4,0.0411,True,0,True,evening
7399c972-a3da-47bf-97f8-6faa9df4c281,normal,power_user,34,171.824,5.2068,6.2731,0.6986,10,0.0306,0.0815,2,0.1191,True,2,True,afternoon
0d2ea102-841d-4d17-b603-fc701c673aa0,abusive,scraper,90,237.461,2.6681,1.3082,0.8115,36,0.1894,0.1118,4,0.0173,False,0,True,afternoon
5635bd09-7e06-4528-a1fc-54572cf30d99,normal,regular,7,77.094,12.8489,15.3715,2.224,10,0.0093,0.0177,4,0.1097,True,1,True,evening
771c5814-5090-4989-ba6b-11fed8b7b980,normal,regular,12,69.963,6.3603,2.9632,1.9635,5,0.056,0.0618,3,0.1129,True,1,True,night
1d3888bd-ad2a-4aee-bb6c-44cba967f77c,normal,ai_shopping_agent,43,114.235,2.7199,2.9157,0.3684,15,0.1701,0.1829,3,0.1252,True,0,True,night
1a759c6b-fdf7-4815-94dd-5b58ce231a91,abusive,card_testing,265,542.386,2.0545,1.1522,0.5173,10,0.7691,0.4297,2,0.0895,False,0,True,afternoon
c8ad4708-771a-4795-912d-e45bdc5c0361,abusive,promo_abuse,18,46.015,2.7068,1.1701,1.0654,8,0.1748,0.1982,2,0.027,False,8,True,night
027a834d-404f-432e-8996-5256ba1b6810,abusive,scraper,152,390.827,2.5883,1.4171,0.8066,72,0.1244,0.054,4,0.0084,False,2,False,night
d2b9cfe5-4d59-4c28-adec-f4935f508aa7,abusive,promo_abuse,21,56.639,2.8319,1.2913,1.2361,19,0.1468,0.2756,3,0.0754,False,9,False,afternoon
b6eea158-2fb1-41a3-b932-ff9fd5cebfed,normal,regular,15,187.023,13.3588,10.5259,0.9805,2,0.014,0.0989,5,0.0879,True,2,True,morning
8dab035e-acf1-4d88-b93a-d3cd18ae8eba,abusive,scraper,144,394.453,2.7584,1.2584,0.8112,71,0.1467,0.0879,3,0.073,True,1,True,afternoon
00610e81-c346-400f-92d2-121cbf08d4e7,normal,regular,11,52.87,5.287,5.4941,0.9173,4,0.1446,0.1473,5,0.0407,True,2,True,afternoon
703c8b66-541a-4e3a-ad2f-b62fdf76c272,normal,regular,13,182.731,15.2276,23.9635,1.1058,3,0.0885,0.0074,2,0.1409,True,2,True,night
8f5c58b6-2beb-4061-8e8b-5ccc2a3864a5,normal,regular,12,162.053,14.7321,11.4898,3.8004,2,0.0883,0.0714,3,0.1347,True,0,True,afternoon
986b601d-b7c0-412a-8080-e6244d2bc6a7,normal,regular,9,86.127,10.7658,9.693,1.4097,2,0.0395,0.0698,3,0.1178,True,1,True,morning
15c7e5f6-1362-469c-8737-25f678b32179,abusive,card_testing,25,67.2,1.924,8.5262,0.5322,7,0.5447,0.8179,3,0.039,True,2,True,morning
f1f80bfa-03e7-421b-9828-af7dea2f07d3,normal,regular,8,103.019,14.717,12.8468,1.25,7,0.1051,0.0727,2,0.1458,True,0,True,afternoon
28adcd29-2dc7-404e-9b59-03cdfcb656d2,normal,regular,5,30.207,7.5518,3.6105,4.3182,9,0.0757,0.0986,4,0.1373,True,2,True,evening
e674db18-3e83-4425-9cad-ac1e0d40b9de,normal,regular,8,92.522,13.2174,9.527,2.2102,4,0.1291,0.0853,5,0.1441,True,2,True,morning
2eb3566e-acca-49e8-800c-5bc70ca4a2f1,abusive,promo_abuse,8,23.577,3.3682,1.15,1.5207,23,0.3381,0.3057,3,0.0999,True,3,True,evening
7565202c-b687-4cf6-bc95-940fd5f3f3f3,normal,regular,6,43.894,8.7788,2.53,6.3932,2,0.083,0.09,4,0.0467,True,2,True,afternoon
6ab2e806-d1ec-46e3-968a-26bbd552869d,normal,ai_shopping_agent,21,62.208,3.1104,1.4011,1.4167,7,0.2391,0.1946,2,0.122,False,3,True,morning
7b2241a9-4074-44a5-a833-0b2a94347a17,abusive,scraper,144,366.099,2.5601,1.2933,0.8311,53,0.2567,0.1167,6,0.0227,True,0,True,evening
4a409a44-37c0-48f7-bd85-dd282ec6e77f,abusive,card_testing,203,427.691,2.1173,1.0122,0.5001,4,0.5268,0.3365,3,0.1169,False,1,True,afternoon
72d20899-59d6-46d0-bcef-8ecf1472899c,normal,ai_shopping_agent,12,56.759,5.1599,2.2485,1.9972,11,0.1493,0.2194,3,0.1325,False,0,True,afternoon
9a5e7742-e45f-4711-8d7e-4de1aa66fc38,normal,ai_shopping_agent,30,89.404,3.0829,2.3165,0.668,18,0.0944,0.0473,3,0.0205,False,1,True,evening
4d5fba79-7d25-4bc6-b632-7601928d0462,normal,ai_shopping_agent,45,165.308,3.757,2.9073,1.1282,16,0.1969,0.1627,3,0.1455,False,0,False,afternoon
f92910dd-35a3-4f39-a338-5ea7e5a8066a,abusive,scraper,161,449.1,2.6951,7.446,0.8015,40,0.253,0.1429,6,0.0314,True,2,False,evening
101bcaf8-9b32-49ee-a1b0-d33bf3cf0799,normal,ai_shopping_agent,19,45.481,2.5267,1.3615,0.3527,18,0.1906,0.0331,2,0.055,True,1,False,morning
130cdc55-7381-4f59-8aa8-e769a3c5e5ce,normal,regular,6,66.768,13.3536,10.8426,0.6661,6,0.1247,0.146,3,0.0251,True,1,True,afternoon
00677fc6-1a73-44ca-bfd5-4ec4a77d05c0,normal,regular,7,38.929,6.4882,3.0966,3.2869,10,0.0441,0.1207,4,0.1296,True,2,True,evening
78a072af-cd0a-4a4a-83a0-bf9f2537bd38,normal,regular,10,136.534,15.1704,9.4115,4.6248,8,0.11,0.0559,5,0.1451,True,0,True,night
1cf66d6f-5cd7-4bad-9489-1e7f60dfe8fa,abusive,promo_abuse,20,62.165,3.2719,1.2793,1.165,14,0.379,0.1948,2,0.0744,False,6,True,night
0f0ee80e-abd7-401c-a997-fc82bb8481f7,abusive,promo_abuse,37,100.64,2.7955,1.3238,1.0959,27,0.2635,0.1878,3,0.0655,False,13,True,night
0e849b9f-4d50-4b16-a6cc-4297bdf2fcbb,normal,regular,14,189.829,14.6022,14.9012,2.7722,3,0.0679,0.035,3,0.0337,False,0,True,evening
7a2a879c-55dc-4030-ac60-07f6b3b6a5e7,normal,regular,14,178.809,13.7545,19.0341,0.7094,8,0.1186,0.0852,5,0.087,True,0,True,morning
f0b112c4-b487-48ac-9d0f-62af8a6c5847,abusive,scraper,107,275.2,2.5962,1.1556,0.8207,69,0.1369,0.1979,4,0.0157,False,2,True,afternoon
c754e707-6ede-452f-85c3-d75312ad0ccd,abusive,scraper,112,298.55,2.6896,1.2307,0.8208,52,0.2249,0.0692,6,0.0524,False,0,False,afternoon
