session_id,label,sub_pattern,num_requests,session_duration_sec,mean_inter_request_time,std_inter_request_time,min_inter_request_time,unique_params_touched,param_reuse_rate,failed_request_rate,endpoint_diversity,user_agent_entropy,mouse_or_client_signal_present,discount_code_attempts,geo_ip_consistency,time_of_day_bucket
b3ba377b-6551-448c-b022-1ff49c2cca28,abusive,adv_card_testing,55,503.522,9.3245,13.9607,0.2302,3,0.0891,0.0673,2,0.0756,True,0,False,night
7045c4fe-7d62-49fb-8c8c-335541e1c183,abusive,adv_promo_abuse,11,179.328,17.9328,31.3311,1.654,8,0.1454,0.054,2,0.096,True,1,False,night
e7711083-b07e-4d98-afe0-80584b4723cc,abusive,adv_promo_abuse,29,493.574,17.6277,18.7603,2.3895,13,0.1767,0.1034,2,0.0226,True,1,True,night
e0fdcbbd-f5c7-4fbb-a830-3f4643ce2ab5,abusive,adv_scraper,50,729.982,14.8976,15.0615,0.9282,9,0.0486,0.0678,6,0.0057,True,0,False,night
98369863-12ae-41ac-8954-73f5ce3e6726,abusive,adv_promo_abuse,24,298.276,12.9685,16.2386,0.6791,13,0.0693,0.1002,4,0.1163,True,0,True,night
bbe9a325-7bc0-47d3-ba44-591f20be0948,abusive,adv_promo_abuse,12,287.523,26.1385,33.9463,0.5035,5,0.0923,0.1265,5,0.0881,True,1,True,afternoon
40e04c8d-b4d3-40d2-a572-10f612c8af1f,abusive,adv_promo_abuse,16,171.25,11.4167,10.9852,1.0704,10,0.1544,0.1053,3,0.1561,True,1,False,afternoon
1cfc7a1c-64b2-482c-a21a-081aed4ea233,abusive,adv_scraper,28,137.739,5.1015,7.2049,0.1431,9,0.0278,0.108,5,0.0003,True,1,True,evening
b65d5137-4243-4c5b-beba-4f6d4c6eb50f,abusive,adv_scraper,42,547.038,13.3424,15.0859,0.2724,13,0.1378,0.0931,4,0.0211,True,0,True,morning
e2d782c2-6863-4e39-ba8d-751d93aaeaed,abusive,adv_card_testing,58,444.056,7.7904,9.417,0.2033,2,0.2105,0.1358,1,0.0121,True,1,True,night
154c1276-b488-471c-b0e9-659598bcf0ad,abusive,adv_promo_abuse,16,239.373,15.9582,11.4969,0.8363,8,0.0948,0.0615,4,0.1333,True,0,False,afternoon
cb6933a1-fcb4-41e7-a3fe-6ceadc2196c7,abusive,adv_scraper,36,474.915,13.569,28.7244,0.1412,8,0.0363,0.0312,3,0.013,True,0,False,afternoon
00993802-0424-4c56-9be4-3e7ca2d4bc80,abusive,adv_card_testing,61,608.509,10.1418,12.1553,0.1056,4,0.0699,0.1569,1,0.0551,True,0,True,morning
6074dce8-4949-49fe-8976-fd34fca6d575,abusive,adv_card_testing,66,604.36,9.2978,10.2952,0.036,9,0.1399,0.1507,2,0.0462,True,1,True,night
5ecfe631-d044-42fa-90b4-56e1918f423e,abusive,adv_scraper,38,442.838,11.9686,11.5309,0.8121,14,0.0303,0.0961,4,0.0143,True,0,True,evening
0e6c2691-203a-4eea-b37f-4b258c2456b2,abusive,adv_promo_abuse,35,337.464,9.9254,10.7715,1.0533,11,0.1371,0.0582,5,0.0341,True,1,True,morning
0eb8b2c5-3c03-4b95-af36-22c046535109,abusive,adv_card_testing,62,1406.802,23.0623,77.6085,0.3565,8,0.0849,0.1473,2,0.0604,True,1,True,morning
d85deda2-31de-4b4f-b6f0-36a999870de7,abusive,adv_card_testing,40,547.871,14.048,18.3488,0.3002,3,0.2195,0.118,2,0.0817,True,0,True,morning
9f66a88b-fa8b-4357-9b8d-d2b51695042b,abusive,adv_promo_abuse,21,418.278,20.9139,42.916,1.2799,11,0.0888,0.1418,4,0.0415,True,1,False,morning
b17ab36d-642d-42a6-a248-bbec53c3dec9,abusive,adv_scraper,29,293.141,10.4693,18.1806,0.2555,11,0.0198,0.11,3,0.0111,True,0,True,night
