session_id,label,sub_pattern,num_requests,session_duration_sec,mean_inter_request_time,std_inter_request_time,min_inter_request_time,unique_params_touched,param_reuse_rate,failed_request_rate,endpoint_diversity,user_agent_entropy,mouse_or_client_signal_present,discount_code_attempts,geo_ip_consistency,time_of_day_bucket
70eeb2e7-67a9-4c37-b09e-9a387ac0897d,normal,regular,15,236.332,16.8809,10.9098,4.3223,10,0.1168,0.0328,5,0.0265,True,2,True,morning
7fdc14ba-732c-40ca-9c02-cb317090429d,normal,power_user,20,117.748,6.1972,9.4042,0.3399,7,0.0991,0.0321,3,0.0744,True,1,True,afternoon
78a072af-cd0a-4a4a-83a0-bf9f2537bd38,normal,regular,10,136.534,15.1704,9.4115,4.6248,8,0.11,0.0559,5,0.1451,True,0,True,night
2c32eae4-e9f5-4ef5-bd77-76988529d1bf,normal,ai_shopping_agent,14,50.548,3.8883,3.1199,1.1287,9,0.1652,0.1135,4,0.0697,False,3,True,afternoon
1cb30e60-f752-4b96-8b0c-1f7457829199,normal,regular,15,180.682,12.9059,8.546,1.2614,9,0.006,0.1134,4,0.0436,True,2,True,night
42f6e987-7888-468d-b942-37fd89bbf26f,normal,regular,12,107.135,9.7395,8.3589,1.8892,10,0.0118,0.1354,3,0.0356,True,2,True,afternoon
91c83daa-dab6-4c83-90f0-4e7fb3ea8a4e,normal,regular,4,20.802,6.934,2.5224,4.9769,9,0.0482,0.0157,4,0.1061,True,1,True,morning
27f22aae-a39d-4d52-9952-bc76e8c51c92,normal,regular,15,138.399,9.8856,4.9151,2.5755,10,0.0884,0.0756,2,0.0919,False,0,True,night
df9f8281-46de-4133-b72f-89dcd24ab36a,normal,power_user,28,129.568,4.7988,7.4769,0.3002,14,0.0506,0.0579,2,0.1402,False,0,True,night
9a0c50bf-c5b7-4b99-8ec8-68435e21b1ae,abusive,promo_abuse,40,114.067,2.9248,1.0007,1.0591,14,0.4126,0.3406,3,0.1913,False,7,True,evening
3c9979ea-7d71-4f8b-8162-438bd4dc6218,normal,ai_shopping_agent,43,142.272,3.3874,1.7677,0.8066,14,0.1589,0.1684,2,0.0731,False,2,True,morning
21074da3-1aad-4794-b377-a93b4b54f223,abusive,card_testing,49,100.195,2.0874,1.0624,0.6049,8,0.4584,0.7337,3,0.1165,False,3,True,afternoon
48354055-8c74-4fcb-af21-aadea48451af,normal,regular,10,48.127,5.3475,4.9622,1.4959,2,0.028,0.0261,5,0.0563,True,1,True,afternoon
969b0d2c-e037-4579-99cc-bce13ee23c2d,normal,regular,9,36.074,4.5093,4.0959,1.1908,8,0.1435,0.1302,5,0.1304,True,1,True,afternoon
41c2191f-0fbb-4aa2-a801-5fcf12b684b9,normal,regular,5,42.962,10.7405,6.6106,4.7705,2,0.0805,0.0503,4,0.0934,True,1,True,morning
316126e6-1b81-4a59-85f8-f080c8956786,normal,power_user,21,70.375,3.5187,2.492,0.4072,9,0.0235,0.1463,4,0.1052,True,2,True,night
08fa2f51-56b6-42b9-b6ba-b445c3e71a4a,normal,regular,10,101.944,11.3271,13.7612,0.4111,10,0.1194,0.0331,4,0.0419,True,0,True,night
5fdb2305-ac0c-4aac-8044-41970298d306,abusive,card_testing,169,326.668,1.9445,0.878,0.5664,4,0.8812,0.7405,3,0.0769,True,0,True,night
9a9dec5b-2dd2-49e9-a918-06cf12efc290,normal,regular,6,24.788,4.9575,1.9216,2.186,6,0.0457,0.1241,2,0.1097,True,1,True,night
47532ab7-bd46-4b1c-8011-e7dde46d3c3b,abusive,card_testing,140,264.904,1.9058,1.0955,0.5009,7,0.5296,0.507,1,0.069,False,3,True,night
550a4a80-bc59-48af-864d-153401de207e,normal,regular,4,33.483,11.1611,12.0988,1.6674,10,0.0203,0.068,5,0.0964,True,2,True,night
a1df0c3b-9f7c-4660-9ec1-db3f1c1b8348,normal,regular,7,18.925,3.1542,2.1925,0.9757,6,0.0424,0.1289,3,0.0753,True,0,True,afternoon
62291a3a-aff2-40c1-9afe-142d6de1f274,abusive,card_testing,32,64.095,2.0676,0.8568,0.722,9,0.9103,0.5497,2,0.0225,False,3,True,morning
a6626e7e-7628-4f3f-82cf-90d796e80d82,normal,ai_shopping_agent,36,164.864,4.7104,3.5109,0.8091,15,0.1285,0.0269,3,0.054,False,0,True,afternoon
7913ebfd-6c79-4c83-bcee-533d7ce83600,normal,regular,15,134.425,9.6018,6.6799,0.9144,10,0.0753,0.0208,4,0.0475,True,0,True,evening
d927e7d7-9673-4865-b2f2-331ea0b154e4,abusive,promo_abuse,34,101.12,2.4635,8.1717,1.0187,26,0.1656,0.1503,4,0.0815,True,16,True,afternoon
f34914e5-496e-4d1c-9a74-c55b00d63624,normal,regular,13,95.877,7.9898,6.6226,0.598,8,0.0826,0.0091,3,0.1035,True,0,True,afternoon
ca7a1df6-6344-4ba0-8b1e-780253977f41,normal,ai_shopping_agent,21,56.726,2.8363,1.3741,0.9942,15,0.1715,0.2136,3,0.0792,False,0,True,afternoon
2deca78e-3088-46a9-a527-5c80c5697459,normal,ai_shopping_agent,21,67.852,3.3926,2.9534,0.2889,15,0.1138,0.1429,2,0.0587,True,0,True,afternoon
b778dcc8-f69d-49b1-81cb-ff3c364405cd,normal,power_user,15,62.163,4.4402,5.6162,0.3231,13,0.088,0.0948,5,0.0663,True,2,True,night
3921a85e-7a8f-4a32-b39b-fa21e1baa3a3,abusive,promo_abuse,34,89.405,2.7092,1.1531,1.0187,28,0.2021,0.0837,2,0.1559,False,15,False,morning
5635bd09-7e06-4528-a1fc-54572cf30d99,normal,regular,7,77.094,12.8489,15.3715,2.224,10,0.0093,0.0177,4,0.1097,True,1,True,evening
30b3b7f9-d1d1-4b97-9d33-e5f853aa850b,abusive,promo_abuse,15,45.699,3.2642,1.0813,1.2366,30,0.1668,0.344,5,0.137,False,6,True,morning
bb30524c-eefe-4169-9b9c-4a403d53abe4,normal,power_user,30,227.407,7.8416,9.5545,0.472,14,0.1479,0.1339,2,0.1151,False,2,True,afternoon
623a7686-8b48-49e5-9ee2-9b9a5e9f0b83,abusive,card_testing,66,134.43,2.0682,0.9804,0.6637,9,0.8728,0.5649,3,0.1082,True,0,True,night
73d01110-16ea-412b-a427-340de880edd3,abusive,promo_abuse,9,27.023,3.3779,1.1433,1.6085,26,0.3999,0.1654,3,0.183,False,14,True,night
a1f9aa2d-ae70-4bc4-8628-c447f026ef03,abusive,card_testing,96,187.172,1.9702,1.2039,0.5213,9,0.3738,0.7654,2,0.055,False,1,True,evening
77126608-6f57-47d4-b995-0657a11a4a40,normal,regular,11,42.391,4.2391,3.4877,1.459,7,0.1124,0.0393,2,0.1077,True,2,True,evening
b9412402-78ed-436b-bf97-f0d2e1689193,normal,regular,14,134.886,10.3758,7.2414,2.3289,8,0.1269,0.0703,5,0.0816,True,0,True,afternoon
5b274f2c-a984-4ad3-ba0c-0a8001fb28cf,normal,regular,9,170.148,21.2685,24.6922,3.7204,6,0.1163,0.0571,4,0.0668,True,1,True,night
34605294-877e-454a-a8a4-f861d0e7faf1,abusive,promo_abuse,32,76.841,2.4787,1.2918,1.105,27,0.2766,0.1642,4,0.1155,False,9,False,evening
43becc32-4908-4415-b0b2-cd99cc8885e7,normal,power_user,14,63.533,4.8871,3.0574,1.0758,9,0.1145,0.0739,3,0.0923,True,2,True,afternoon
8f7482cc-8461-432f-a3d2-f3718f5064e1,normal,regular,10,212.662,23.6291,26.2871,1.7788,4,0.1301,0.0573,3,0.149,True,0,True,night
fb594806-f270-4995-84ef-fb753dd6088e,abusive,scraper,62,171.12,2.8052,1.3363,0.8115,35,0.0826,0.1515,4,0.0137,False,2,True,night
e96780b5-c9bd-4f1f-b563-8da7af074a63,normal,regular,8,332.16,47.4515,59.6698,5.9877,2,0.0132,0.0298,2,0.0522,False,2,True,evening
9a5e7742-e45f-4711-8d7e-4de1aa66fc38,normal,ai_shopping_agent,30,89.404,3.0829,2.3165,0.668,18,0.0944,0.0473,3,0.0205,False,1,True,evening
3c284b4e-e95f-45d4-9179-caaef577e3bd,normal,regular,5,30.093,7.5233,3.1926,4.1011,7,0.1107,0.0538,3,0.0932,True,2,True,night
a6dd58c2-af75-44cb-9b33-6041ab295ba2,normal,regular,7,34.677,5.7796,3.0228,1.6886,8,0.1381,0.1461,2,0.0603,True,1,True,afternoon
b03ad32a-55a0-4621-99a4-3be966ce93a5,normal,power_user,13,45.068,3.7557,3.1993,0.6264,10,0.1091,0.1563,5,0.0375,True,1,True,night
7399c972-a3da-47bf-97f8-6faa9df4c281,normal,power_user,34,171.824,5.2068,6.2731,0.6986,10,0.0306,0.0815,2,0.1191,True,2,True,afternoon
4f319d65-0d85-4edf-93ef-bff1b13e7037,normal,regular,4,25.296,8.4321,4.4265,2.8051,3,0.1346,0.123,4,0.0812,True,2,True,evening
f52e02b7-f818-4c5f-9929-2112f6ab6322,abusive,scraper,157,419.576,2.6896,1.2595,0.8385,18,0.1987,0.1922,4,0.0092,False,2,True,morning
4a409a44-37c0-48f7-bd85-dd282ec6e77f,abusive,card_testing,203,427.691,2.1173,1.0122,0.5001,4,0.5268,0.3365,3,0.1169,False,1,True,afternoon
75b61733-5ebe-4cb0-9827-756d0b04598c,normal,power_user,30,151.417,5.2213,3.9704,0.4712,9,0.1137,0.1092,2,0.052,False,1,True,morning
f3fef882-55f1-47ce-9f43-cc74846a471b,abusive,scraper,155,415.012,2.6949,1.1594,0.9731,64,0.1175,0.1671,5,0.0319,True,1,True,afternoon
ec9eea40-28e1-4f48-8e95-0547748537ee,normal,regular,5,19.942,4.9854,3.6628,1.8818,4,0.1451,0.0331,4,0.1169,True,1,True,evening
64f5e5a7-aaf3-4471-96c5-858dc0e5f6e0,abusive,promo_abuse,38,98.988,2.6754,1.0549,1.0901,25,0.418,0.1305,4,0.0751,False,8,False,night
90c659c4-4bc9-40c9-9e8a-89ccb9bedf8d,normal,power_user,33,291.651,9.1141,16.6369,0.4827,8,0.0693,0.0783,2,0.0624,True,3,True,afternoon
f460f957-55b8-4591-b764-83aad44204ea,normal,regular,14,120.31,9.2546,11.1818,2.0913,2,0.036,0.0714,2,0.0583,True,1,True,afternoon
4de9559a-52be-48cd-a1be-012e1773496c,normal,regular,16,154.928,10.3285,12.296,0.8571,10,0.0856,0.0661,5,0.1456,True,1,True,afternoon
668e82d2-1704-4086-a896-fa72929aa666,normal,regular,12,136.071,12.3701,10.7218,4.8667,4,0.047,0.0358,5,0.0744,True,1,True,night
e11a345e-ae16-4329-aa55-6ceb4f984976,normal,regular,5,15.219,3.8047,2.843,0.8409,7,0.1114,0.0233,3,0.1094,True,0,True,night
c523f347-5b97-41cc-ae0a-6b98cdc50f34,normal,regular,16,165.317,11.0211,13.8991,0.5489,2,0.1282,0.051,4,0.1144,True,1,True,night
7ca2a86a-3399-4ded-a079-1d0a4e886d6e,normal,regular,16,186.342,12.4228,10.8327,2.9151,9,0.0807,0.1102,3,0.0555,True,0,True,night
826d4201-40f5-45bc-94a2-67d0c65c7f89,normal,regular,10,182.543,20.2826,30.3284,1.9517,10,0.0214,0.042,5,0.1111,True,0,True,morning
1d3888bd-ad2a-4aee-bb6c-44cba967f77c,normal,ai_shopping_agent,43,114.235,2.7199,2.9157,0.3684,15,0.1701,0.1829,3,0.1252,True,0,True,night
852872c8-228c-4c49-af57-b15b6f149978,normal,regular,15,212.866,15.2047,8.1301,3.1285,8,0.0625,0.0968,5,0.1187,True,0,True,morning
a3e1a8f4-a9a8-493a-ae90-e9e1627e017f,abusive,scraper,99,275.254,2.8087,1.1289,0.8215,24,0.2706,0.1037,5,0.0313,False,0,True,night
230791e6-0b86-49b3-9a14-96f80a152574,abusive,scraper,58,141.844,2.4885,1.3603,0.8183,73,0.2012,0.1348,3,0.02,False,1,True,evening
ff28fc21-f6ab-43d4-a347-b8d9b15e2cf2,abusive,card_testing,186,370.16,2.0009,1.0926,0.5506,7,0.9343,0.6716,1,0.0464,False,0,True,afternoon
1e876cff-6546-439e-a362-823d2659316a,normal,regular,16,111.054,7.4036,6.3752,0.963,6,0.0491,0.083,4,0.1161,True,0,True,evening
fd13edc3-1af2-4d75-ba2d-9a6a03748d97,abusive,card_testing,134,268.733,2.0205,0.8987,0.5006,2,0.9216,0.6602,2,0.0377,True,1,True,night
a5473eaa-d2ac-4b4e-b197-40bdb6f59bc1,normal,regular,14,223.356,17.1812,32.2376,1.6096,7,0.0326,0.0315,3,0.1476,True,2,True,afternoon
ec2aa3b6-ce76-4c38-a18d-0d764b112640,normal,ai_shopping_agent,33,102.044,3.1889,1.6281,1.1648,5,0.2519,0.0835,3,0.0571,True,0,True,morning
8830f7a2-c4ad-46bf-844a-ab2864da67e2,normal,regular,7,69.864,11.644,10.4088,2.4607,9,0.1459,0.0446,4,0.0824,True,0,True,evening
cab19f50-c479-4d5b-84d4-49c6ef324545,abusive,promo_abuse,28,77.601,2.8741,0.8126,1.0088,6,0.1652,0.298,5,0.1397,False,6,True,night
59cfac41-7657-4344-aff7-55dc7a5f2ac3,normal,regular,16,116.314,7.7543,8.9012,0.568,4,0.1348,0.1364,4,0.0288,True,0,True,morning
08a26331-5006-41da-9aba-bbda382e865a,abusive,promo_abuse,32,83.124,2.6814,1.2531,1.0209,10,0.2879,0.2388,2,0.0618,False,4,True,night
468a460e-ea3b-4ef6-a14b-4d579cfd235a,normal,regular,10,50.218,5.5797,3.1565,0.7027,4,0.1292,0.0925,4,0.1225,True,1,True,night
25486a9d-a880-4a28-a3ae-33cdbbcd245e,normal,regular,15,130.041,9.2887,5.1436,1.3846,4,0.0917,0.1169,5,0.1397,True,2,True,night
c6b35264-64fd-43d4-9cfb-810619d14225,normal,ai_shopping_agent,20,64.757,3.4082,1.5511,1.2118,8,0.1123,0.1877,2,0.0895,False,1,True,morning
1f3624aa-b5f8-48fe-a166-05f38cc7e9dc,normal,regular,4,63.029,21.0096,15.5579,4.1576,6,0.0111,0.0944,2,0.1492,True,0,True,night
626a4cfb-85f1-4b24-b1c7-c405cce02815,abusive,scraper,101,263.896,2.639,1.3057,0.8723,71,0.1755,0.0814,6,0.0077,False,2,True,evening
c841b2e3-a444-4930-a131-5629eff7ae28,normal,power_user,25,115.568,4.8153,4.9456,0.4399,11,0.1603,0.1142,4,0.0767,True,2,True,night
fe534f2c-285d-4b79-a276-85b882b54f2f,abusive,card_testing,191,402.56,2.1187,1.1465,0.5519,8,0.6511,0.8041,2,0.0245,False,0,True,evening
b29066b4-9534-447b-902a-1a70aea7b1a5,normal,ai_shopping_agent,29,158.424,5.658,5.3628,0.7257,4,0.156,0.0903,3,0.1161,False,2,True,evening
